t, vel_x_des, vel_x_act, vel_y_des, vel_y_act, w_des, w_act, zero, roll, pitch, height_target, height, z_left, z_right
3.282,0,0.107485,0,0.00722632,0,0.000652006,0,0.00924664,0.0102715,0.643,0.649412,-0.00463524,-0.000422075
3.284,0,0.107086,0,0.00718401,0,0.000578078,0,0.00923624,0.010043,0.643,0.649405,-0.00462182,-0.000411519
3.286,0,0.106575,0,0.00712702,0,0.000468754,0,0.00922604,0.00983196,0.643,0.649399,-0.00460954,-0.000404503
3.288,0,0.106019,0,0.0070717,0,0.000374356,0,0.009216,0.00963198,0.643,0.649394,-0.00459944,-0.00040189
3.29,0,0.10541,0,0.00701783,0,0.000298955,0,0.00920608,0.00943721,0.643,0.64939,-0.00459243,-0.000404467
3.292,0,0.104735,0,0.00695523,0,0.00024801,0,0.00919621,0.00924129,0.643,0.649387,-0.00458932,-0.000412955
3.294,0,0.103982,0,0.00681458,0,0.000233997,0,0.00918677,0.00903716,0.643,0.649386,-0.00459083,-0.000427894
3.296,0,0.103153,0,0.00668079,0,0.000244165,0,0.00917814,0.00881739,0.643,0.649386,-0.00459751,-0.000449836
3.298,0,0.102145,0,0.00675748,0,-0.000872032,0,0.00916915,0.00857691,0.643,0.649387,-0.00460975,-0.000468254
3.3,0,0.10109,0,0.00686522,0,-0.00232361,0,0.0091582,0.00831457,0.643,0.649389,-0.00462794,-0.000483317
3.302,0,0.0999989,0,0.00694718,0,-0.00352147,0,0.00914546,0.00802701,0.643,0.649393,-0.00465239,-0.000484955
3.304,0,0.0993802,0,0.00691825,0,-0.00295157,0,0.00913236,0.0077403,0.643,0.649397,-0.00467139,-0.000479699
3.306,0,0.098699,0,0.00687194,0,-0.00248794,0,0.00911961,0.00747729,0.643,0.649402,-0.00468034,-0.000469717
3.308,0,0.0979549,0,0.00681193,0,-0.00210887,0,0.00910723,0.00723226,0.643,0.649407,-0.00468125,-0.000456876
3.31,0,0.0971478,0,0.00674115,0,-0.00179602,0,0.0090952,0.00699948,0.643,0.649413,-0.004676,-0.000442832
3.312,0,0.0961838,0,0.00663285,0,-0.00154442,0,0.00908359,0.00677261,0.643,0.649421,-0.00466633,-0.000429049
3.314,0,0.0951588,0,0.00651822,0,-0.00132785,0,0.00907245,0.0065454,0.643,0.649429,-0.00465387,-0.000416811
3.316,0,0.094074,0,0.00639856,0,-0.00113599,0,0.00906173,0.0063125,0.643,0.64944,-0.00464008,-0.000407257
3.318,0,0.0929297,0,0.00626652,0,-0.000958892,0,0.00905139,0.00606871,0.643,0.649452,-0.00462629,-0.000401398
3.32,0,0.0917192,0,0.00605748,0,-0.000779099,0,0.00904174,0.00580826,0.643,0.649466,-0.00461367,-0.000400032
3.322,0,0.0904481,0,0.00581167,0,-0.000599086,0,0.00903322,0.00552513,0.643,0.649482,-0.00460327,-0.000403901
3.324,0,0.089577,0,0.00566679,0,-0.000636055,0,0.00902545,0.00523561,0.643,0.649499,-0.00459591,-0.000413726
3.326,0,0.0886348,0,0.0055285,0,-0.000661811,0,0.00901789,0.00495499,0.643,0.649514,-0.00459236,-0.000430235
3.328,0,0.0876254,0,0.00538702,0,-0.000688637,0,0.00901051,0.00467654,0.643,0.649528,-0.00459323,-0.000454041
3.33,0,0.0865438,0,0.00530024,0,-0.00246733,0,0.0090027,0.00439622,0.643,0.649542,-0.00459912,-0.000474369
3.332,0,0.0854031,0,0.0052148,0,-0.00470834,0,0.00899344,0.00411329,0.643,0.649556,-0.00461051,-0.000491358
3.334,0,0.084207,0,0.00511858,0,-0.00710615,0,0.00898287,0.00382306,0.643,0.64957,-0.00462779,-0.000494671
3.336,0,0.0829138,0,0.00499636,0,-0.00914505,0,0.00897107,0.00352061,0.643,0.649585,-0.00465128,-0.000490963
3.338,0,0.081584,0,0.00480185,0,-0.00922013,0,0.00895931,0.00320497,0.643,0.649602,-0.00466974,-0.000482359
3.34,0,0.0802069,0,0.00459547,0,-0.00932659,0,0.00894816,0.00287439,0.643,0.649621,-0.00467864,-0.000470761
3.342,0,0.0787828,0,0.00437846,0,-0.00946578,0,0.00893761,0.00252577,0.643,0.649642,-0.00467989,-0.000457855
3.344,0,0.077827,0,0.0041352,0,-0.00904757,0,0.00892789,0.00218112,0.643,0.649664,-0.00467535,-0.000445118
3.346,0,0.076792,0,0.00383942,0,-0.0087185,0,0.0089194,0.00185991,0.643,0.649685,-0.00466677,-0.000433738
3.348,0,0.0756846,0,0.00352011,0,-0.00848792,0,0.00891222,0.00155468,0.643,0.649706,-0.00465558,-0.000424738
3.35,0,0.0745039,0,0.00321584,0,-0.00826165,0,0.00890622,0.00125913,0.643,0.649726,-0.00464305,-0.000419032
3.352,0,0.0732558,0,0.00292605,0,-0.0081668,0,0.00890118,0.000967132,0.643,0.649745,-0.00463031,-0.000417527
3.354,0,0.0719414,0,0.00265949,0,-0.0082101,0,0.00889685,0.000672445,0.643,0.649765,-0.00461832,-0.00042101
3.356,0,0.0705642,0,0.00241341,0,-0.00836963,0,0.00889297,0.000369069,0.643,0.649783,-0.00460788,-0.000430186
3.358,0,0.0691283,0,0.0021805,0,-0.00861213,0,0.00888937,5.13977e-05,0.643,0.649802,-0.00459973,-0.000445685
3.36,0,0.0676358,0,0.00195211,0,-0.00920132,0,0.00888595,-0.000285499,0.643,0.64982,-0.00459457,-0.00046807
3.362,0,0.066077,0,0.00175346,0,-0.0113481,0,0.00888191,-0.000641112,0.643,0.649838,-0.00459297,-0.000484944
3.364,0,0.0650456,0,0.00153886,0,-0.0138431,0,0.00887689,-0.000994798,0.643,0.649856,-0.00459555,-0.000491648
3.366,0,0.0639469,0,0.00131106,0,-0.0164979,0,0.00887089,-0.00132899,0.643,0.649873,-0.00460281,-0.00049061
3.368,0,0.0627823,0,0.00108192,0,-0.0192749,0,0.00886401,-0.0016492,0.643,0.649889,-0.00461503,-0.000483826
3.37,0,0.0615532,0,0.000889473,0,-0.0220522,0,0.00885623,-0.00196076,0.643,0.649904,-0.00463244,-0.000473118
3.372,0,0.0602617,0,0.000729974,0,-0.0248373,0,0.00884748,-0.00226883,0.643,0.649919,-0.00465518,-0.0004601
3.374,0,0.0589124,0,0.000533763,0,-0.0255698,0,0.0088383,-0.00257671,0.643,0.649934,-0.00467521,-0.000446147
3.376,0,0.05746,0,0.000345376,0,-0.0251856,0,0.00883,-0.00288706,0.643,0.64995,-0.0046923,-0.000432399
3.378,0,0.0559536,0,0.00012748,0,-0.0247794,0,0.00882277,-0.00320571,0.643,0.649966,-0.00469874,-0.000419818
3.38,0,0.0543971,0,-9.3725e-05,0,-0.0243781,0,0.00881655,-0.0035365,0.643,0.649983,-0.00469906,-0.00040931
3.382,0,0.0527919,0,-0.000315392,0,-0.0239777,0,0.00881122,-0.00388261,0.643,0.65,-0.00469463,-0.000401697
3.384,0,0.0515993,0,-0.000498605,0,-0.0231988,0,0.00880662,-0.00422936,0.643,0.650017,-0.00468687,-0.000397762
3.386,0,0.0503408,0,-0.000670447,0,-0.022508,0,0.00880259,-0.0045634,0.643,0.650034,-0.00467703,-0.000398159
3.388,0,0.0490191,0,-0.000830687,0,-0.0218935,0,0.00879898,-0.00489018,0.643,0.65005,-0.00466602,-0.000403383
3.39,0,0.0477177,0,-0.000950043,0,-0.0212279,0,0.00879564,-0.00521423,0.643,0.650065,-0.00465467,-0.000413862
3.392,0,0.0463581,0,-0.00106061,0,-0.0206062,0,0.00879247,-0.00553984,0.643,0.65008,-0.00464369,-0.000429961
3.394,0,0.0449431,0,-0.00116361,0,-0.0200104,0,0.00878939,-0.00587171,0.643,0.650094,-0.00463372,-0.000451993
3.396,0,0.0434463,0,-0.00121361,0,-0.0208709,0,0.00878593,-0.00621195,0.643,0.650108,-0.00462528,-0.000471162
3.398,0,0.0418956,0,-0.00126179,0,-0.0220661,0,0.0087814,-0.00655947,0.643,0.650122,-0.00461887,-0.000487387
3.4,0,0.0402982,0,-0.00131859,0,-0.0233272,0,0.008776,-0.00691684,0.643,0.650136,-0.00461486,-0.000492203
3.402,0,0.0386556,0,-0.00138348,0,-0.0246532,0,0.00876984,-0.00728642,0.643,0.65015,-0.00461364,-0.000490761
3.404,0,0.0375635,0,-0.00150739,0,-0.0265592,0,0.00876289,-0.00765476,0.643,0.650165,-0.00461555,-0.000484804
3.406,0,0.0364137,0,-0.00167105,0,-0.0285328,0,0.00875533,-0.00800968,0.643,0.650179,-0.00462087,-0.000475869
3.408,0,0.035209,0,-0.00187269,0,-0.0305684,0,0.0087475,-0.00835562,0.643,0.650193,-0.00462971,-0.000465064
3.41,0,0.033952,0,-0.00210993,0,-0.0326602,0,0.00873966,-0.00869681,0.643,0.650206,-0.00464212,-0.000453363
3.412,0,0.032645,0,-0.00237181,0,-0.0348122,0,0.008732,-0.00903717,0.643,0.650218,-0.00465813,-0.000441615
3.414,0,0.0312892,0,-0.0026426,0,-0.0370338,0,0.00872455,-0.00938005,0.643,0.650229,-0.00467771,-0.000430567
3.416,0,0.0299254,0,-0.00284947,0,-0.0387018,0,0.00871719,-0.00972864,0.643,0.65024,-0.00470083,-0.000420871
3.418,0,0.0285024,0,-0.00308925,0,-0.0385618,0,0.00871018,-0.0100843,0.643,0.650251,-0.00472151,-0.000413072
3.42,0,0.027033,0,-0.00333022,0,-0.0380159,0,0.0087042,-0.0104461,0.643,0.650263,-0.00473945,-0.000407634
3.422,0,0.0255213,0,-0.00356575,0,-0.0374087,0,0.00869912,-0.0108161,0.643,0.650274,-0.00474895,-0.000404933
3.424,0,0.0243856,0,-0.00378725,0,-0.0367734,0,0.00869483,-0.0111855,0.643,0.650287,-0.00475338,-0.000405294
3.426,0,0.0231981,0,-0.00400492,0,-0.0361015,0,0.00869124,-0.0115459,0.643,0.650299,-0.00475381,-0.000408965
3.428,0,0.0219603,0,-0.00421844,0,-0.0353862,0,0.00868828,-0.0118999,0.643,0.650311,-0.00475104,-0.000416108
3.43,0,0.0207965,0,-0.00437432,0,-0.0343069,0,0.00868587,-0.0122491,0.643,0.650323,-0.0047458,-0.000426845
3.432,0,0.0195855,0,-0.0045261,0,-0.0331732,0,0.00868394,-0.0125953,0.643,0.650335,-0.00473876,-0.000441257
3.434,0,0.0183292,0,-0.00467338,0,-0.0319779,0,0.00868245,-0.012941,0.643,0.650347,-0.00473049,-0.000459392
3.436,0,0.0170293,0,-0.0048157,0,-0.0307135,0,0.00868136,-0.0132884,0.643,0.650359,-0.00472151,-0.00048127
3.438,0,0.0156528,0,-0.00498531,0,-0.0306607,0,0.00868059,-0.0136384,0.643,0.650371,-0.00471224,-0.000500508
3.44,0,0.0142272,0,-0.00512935,0,-0.0309676,0,0.00867993,-0.0139895,0.643,0.650384,-0.004703,-0.000517015
3.442,0,0.0128714,0,-0.00520952,0,-0.0311373,0,0.0086792,-0.0143418,0.643,0.650397,-0.00469407,-0.000524745
3.444,0,0.0118225,0,-0.00534249,0,-0.03262,0,0.00867827,-0.0146912,0.643,0.65041,-0.00468567,-0.000527476
3.446,0,0.0107304,0,-0.00547072,0,-0.0341709,0,0.0086771,-0.0150347,0.643,0.650423,-0.00467805,-0.000526425
3.448,0,0.00959697,0,-0.00559643,0,-0.0357724,0,0.00867568,-0.0153731,0.643,0.650435,-0.00467134,-0.00052246
3.45,0,0.00842394,0,-0.00572058,0,-0.0374098,0,0.00867399,-0.0157073,0.643,0.650447,-0.00466565,-0.000516341
3.452,0,0.00721321,0,-0.00584658,0,-0.0390727,0,0.00867203,-0.0160382,0.643,0.650459,-0.00466108,-0.000508709
3.454,0,0.00596974,0,-0.00597719,0,-0.0407532,0,0.00866982,-0.0163665,0.643,0.65047,-0.00465767,-0.000500107
3.456,0,0.00485419,0,-0.00603918,0,-0.0418088,0,0.00866732,-0.0166925,0.643,0.650481,-0.00465548,-0.000490982
3.458,0,0.00377896,0,-0.0061112,0,-0.0428954,0,0.00866456,-0.017016,0.643,0.650491,-0.00465451,-0.000481706
3.46,0,0.00267222,0,-0.00619307,0,-0.0439802,0,0.00866158,-0.0173375,0.643,0.6505,-0.00465476,-0.00047258
3.462,0,0.00153541,0,-0.0062859,0,-0.0450574,0,0.00865848,-0.0176576,0.643,0.650509,-0.00465622,-0.000463846
3.464,0,0.000632635,0,-0.00642836,0,-0.0467979,0,0.00865539,-0.0179768,0.643,0.650517,-0.00465885,-0.00045576
3.466,0,-0.000300876,0,-0.00658186,0,-0.0485323,0,0.00865243,-0.018295,0.643,0.650525,-0.0046626,-0.000448527
3.468,0,-0.0012637,0,-0.00674665,0,-0.0502573,0,0.00864965,-0.0186119,0.643,0.650532,-0.00466741,-0.000442227
3.47,0,-0.00213294,0,-0.00685196,0,-0.0513918,0,0.00864701,-0.0189266,0.643,0.650539,-0.00467319,-0.000436905
3.472,0,-0.00302923,0,-0.00696896,0,-0.0525144,0,0.0086445,-0.0192383,0.643,0.650544,-0.00467986,-0.000432583
3.474,0,-0.00395143,0,-0.00709739,0,-0.0536233,0,0.00864216,-0.0195468,0.643,0.65055,-0.00468734,-0.00042926
3.476,0,-0.00489864,0,-0.00723433,0,-0.0547146,0,0.00864002,-0.019852,0.643,0.650554,-0.00469556,-0.00042692
3.478,0,-0.00586986,0,-0.00737909,0,-0.0557867,0,0.00863808,-0.0201538,0.643,0.650558,-0.00470441,-0.00042553
3.48,0,-0.00686418,0,-0.00753126,0,-0.0568383,0,0.00863636,-0.0204518,0.643,0.650562,-0.00471384,-0.000425049
3.482,0,-0.00788536,0,-0.00769047,0,-0.0578696,0,0.00863486,-0.0207463,0.643,0.650564,-0.00472375,-0.000425424
3.484,0,-0.00859421,0,-0.00779213,0,-0.0586919,0,0.00863354,-0.0210375,0.643,0.650567,-0.00473402,-0.000426599
3.486,0,-0.00932108,0,-0.00788993,0,-0.0594001,0,0.00863237,-0.0213244,0.643,0.650569,-0.00474453,-0.000428507
3.488,0,-0.0100678,0,-0.00798586,0,-0.0600247,0,0.00863134,-0.0216055,0.643,0.650571,-0.00475521,-0.000431062
3.49,0,-0.0108459,0,-0.00807615,0,-0.0605331,0,0.00863045,-0.02188,0.643,0.650572,-0.00476596,-0.000434171
3.492,0,-0.0116523,0,-0.00816344,0,-0.060963,0,0.00862969,-0.0221472,0.643,0.650574,-0.0047767,-0.000437742
3.494,0,-0.0124784,0,-0.00825301,0,-0.0613801,0,0.00862906,-0.0224067,0.643,0.650574,-0.00478735,-0.00044169
3.496,0,-0.0133237,0,-0.008346,0,-0.0618028,0,0.00862855,-0.0226581,0.643,0.650575,-0.00479787,-0.000445934
3.498,0,-0.0141069,0,-0.00836978,0,-0.0615924,0,0.00862811,-0.0229008,0.643,0.650575,-0.00480819,-0.000450403
3.5,0,-0.014908,0,-0.00839773,0,-0.0614017,0,0.00862769,-0.0231348,0.643,0.650575,-0.00481825,-0.000455026
3.502,0,-0.0157265,0,-0.00842897,0,-0.061234,0,0.00862729,-0.02336,0.643,0.650575,-0.00482802,-0.000459735
3.504,0,-0.0163459,0,-0.00839852,0,-0.0603321,0,0.00862703,-0.0235752,0.643,0.650574,-0.00483743,-0.00046438
3.506,0,-0.0169789,0,-0.00839854,0,-0.059864,0,0.00862698,-0.0237786,0.643,0.650572,-0.00484641,-0.000468832
3.508,0,-0.0176258,0,-0.00842757,0,-0.0598053,0,0.00862707,-0.0239693,0.643,0.65057,-0.0048549,-0.000473051
3.51,0,-0.0182395,0,-0.00842399,0,-0.0595964,0,0.00862722,-0.0241464,0.643,0.650568,-0.00486286,-0.000477011
3.512,0,-0.018874,0,-0.00844143,0,-0.0596428,0,0.00862735,-0.0243095,0.643,0.650564,-0.00487024,-0.000480682
3.514,0,-0.0195686,0,-0.00845658,0,-0.0594357,0,0.00862751,-0.024459,0.643,0.65056,-0.00487704,-0.000484024
3.516,0,-0.0203213,0,-0.00846411,0,-0.0589149,0,0.00862777,-0.0245961,0.643,0.650555,-0.00488327,-0.000487008
3.518,0,-0.0211246,0,-0.00846395,0,-0.0581174,0,0.00862818,-0.0247217,0.643,0.650549,-0.00488894,-0.000489609
3.52,0,-0.0219642,0,-0.00847402,0,-0.0573589,0,0.00862876,-0.0248366,0.643,0.650543,-0.00489407,-0.000491829
3.522,0,-0.0228005,0,-0.00842043,0,-0.0559385,0,0.00862946,-0.0249411,0.643,0.650535,-0.00489865,-0.000493679
3.524,0,-0.0235776,0,-0.00842446,0,-0.0558534,0,0.00863022,-0.0250359,0.643,0.650526,-0.00490264,-0.000495179
3.526,0,-0.0243863,0,-0.00842306,0,-0.0557604,0,0.00863098,-0.0251208,0.643,0.650517,-0.00490602,-0.000496336
3.528,0,-0.0252293,0,-0.00844387,0,-0.0560617,0,0.00863171,-0.0251963,0.643,0.650506,-0.00490882,-0.000497161
3.53,0,-0.0261038,0,-0.00848975,0,-0.0567814,0,0.00863233,-0.025263,0.643,0.650495,-0.00491107,-0.000497668
3.532,0,-0.0270064,0,-0.00855987,0,-0.0578904,0,0.00863284,-0.0253214,0.643,0.650483,-0.00491281,-0.000497877
3.534,0,-0.0279345,0,-0.00865328,0,-0.0593608,0,0.0086332,-0.0253723,0.643,0.650469,-0.00491406,-0.000497806
3.536,0,-0.0288052,0,-0.00868367,0,-0.0605377,0,0.00863329,-0.0254162,0.643,0.650455,-0.00491486,-0.000497477
3.538,0,-0.0296975,0,-0.00872526,0,-0.0619878,0,0.00863292,-0.0254535,0.643,0.65044,-0.00491524,-0.000496913
3.54,0,-0.030609,0,-0.00877181,0,-0.063561,0,0.00863206,-0.0254849,0.643,0.650424,-0.00491524,-0.000496124
3.542,0,-0.03154,0,-0.00882281,0,-0.0651648,0,0.00863073,-0.0255111,0.643,0.650408,-0.00491491,-0.00049512
3.544,0,-0.0323737,0,-0.00882459,0,-0.0657945,0,0.00862922,-0.0255327,0.643,0.65039,-0.00491431,-0.000493888
3.546,0,-0.0332501,0,-0.00882855,0,-0.0663737,0,0.00862776,-0.0255504,0.643,0.650373,-0.00491348,-0.000492416
3.548,0,-0.0341651,0,-0.0088353,0,-0.0669213,0,0.00862634,-0.0255648,0.643,0.650356,-0.00491245,-0.000490704
3.55,0,-0.0350032,0,-0.00876622,0,-0.0666809,0,0.00862487,-0.0255763,0.643,0.650339,-0.00491123,-0.000488763
3.552,0,-0.0358733,0,-0.00870125,0,-0.0664442,0,0.00862327,-0.0255854,0.643,0.650322,-0.00490982,-0.000486606
3.554,0,-0.0367724,0,-0.00864082,0,-0.066224,0,0.00862152,-0.0255924,0.643,0.650306,-0.00490823,-0.000484249
3.556,0,-0.0376982,0,-0.00858529,0,-0.0660313,0,0.00861961,-0.0255976,0.643,0.650289,-0.00490647,-0.000481709
3.558,0,-0.0386486,0,-0.00853501,0,-0.065876,0,0.00861753,-0.0256012,0.643,0.650273,-0.00490455,-0.000479008
3.56,0,-0.0396216,0,-0.00849025,0,-0.0657668,0,0.00861525,-0.0256034,0.643,0.650258,-0.00490248,-0.000476171
3.562,0,-0.0406157,0,-0.00845134,0,-0.0657121,0,0.00861278,-0.0256045,0.643,0.650243,-0.00490025,-0.000473222
3.564,0,-0.0412659,0,-0.00839348,0,-0.0653657,0,0.00861023,-0.0256048,0.643,0.650228,-0.00489783,-0.000470144
3.566,0,-0.0419453,0,-0.00834304,0,-0.0650905,0,0.00860773,-0.0256046,0.643,0.650213,-0.00489515,-0.000466927
3.568,0,-0.0426536,0,-0.00830003,0,-0.0648867,0,0.00860522,-0.0256038,0.643,0.650199,-0.00489221,-0.000463613
3.57,0,-0.0433905,0,-0.00826443,0,-0.0647544,0,0.00860268,-0.0256025,0.643,0.650186,-0.00488904,-0.000460248
3.572,0,-0.0441555,0,-0.00823625,0,-0.0646941,0,0.00860006,-0.0256007,0.643,0.650172,-0.00488564,-0.00045688
3.574,0,-0.0449484,0,-0.00821548,0,-0.064706,0,0.00859736,-0.0255983,0.643,0.65016,-0.00488201,-0.000453559
3.576,0,-0.0457433,0,-0.00819943,0,-0.0647805,0,0.00859456,-0.0255947,0.643,0.650147,-0.00487816,-0.000450339
3.578,0,-0.0463721,0,-0.00814201,0,-0.064444,0,0.00859163,-0.0255874,0.643,0.650135,-0.00487411,-0.000447272
3.58,0,-0.0470029,0,-0.00808986,0,-0.06418,0,0.00858859,-0.0255741,0.643,0.650123,-0.00486986,-0.000444416
3.582,0,-0.0476358,0,-0.00804317,0,-0.063991,0,0.00858541,-0.0255536,0.643,0.650111,-0.00486542,-0.000441826
3.584,0,-0.0482195,0,-0.00806285,0,-0.0642702,0,0.00858217,-0.025531,0.643,0.650099,-0.00486072,-0.000439507
3.586,0,-0.0488019,0,-0.00808667,0,-0.0646024,0,0.00857896,-0.0255108,0.643,0.650087,-0.00485573,-0.000437476
3.588,0,-0.049383,0,-0.00811486,0,-0.0649907,0,0.00857576,-0.0254906,0.643,0.650075,-0.00485046,-0.000435824
3.59,0,-0.0498375,0,-0.0080989,0,-0.0649379,0,0.00857254,-0.0254676,0.643,0.650062,-0.00484494,-0.000434642
3.592,0,-0.0502913,0,-0.0080881,0,-0.0649518,0,0.00856929,-0.0254392,0.643,0.65005,-0.0048392,-0.000434022
3.594,0,-0.0507445,0,-0.00808275,0,-0.0650356,0,0.00856599,-0.0254037,0.643,0.650037,-0.00483326,-0.000434056
3.596,0,-0.0511974,0,-0.00808315,0,-0.0651925,0,0.00856263,-0.0253593,0.643,0.650023,-0.00482715,-0.000434839
3.598,0,-0.05165,0,-0.00808961,0,-0.0654259,0,0.0085592,-0.0253046,0.643,0.650008,-0.0048209,-0.000436465
3.6,0,-0.0521027,0,-0.00810244,0,-0.0657389,0,0.00855571,-0.0252381,0.643,0.649993,-0.00481452,-0.000439031
3.602,0,-0.0524808,0,-0.00805168,0,-0.0653913,0,0.00855212,-0.0251585,0.643,0.649977,-0.00480805,-0.000442638
3.604,0,-0.0529161,0,-0.00808622,0,-0.0656088,0,0.00854853,-0.0250751,0.643,0.64996,-0.00480145,-0.000447354
3.606,0,-0.0533447,0,-0.008125,0,-0.0658732,0,0.00854504,-0.0249963,0.643,0.649943,-0.0047947,-0.000453258
3.608,0,-0.0537665,0,-0.00816841,0,-0.0661881,0,0.00854164,-0.0249193,0.643,0.649926,-0.00478784,-0.000460484
3.61,0,-0.0541821,0,-0.00821685,0,-0.0665575,0,0.00853834,-0.0248412,0.643,0.649908,-0.00478092,-0.000469162
3.612,0,-0.0545917,0,-0.00827076,0,-0.0669854,0,0.00853512,-0.0247596,0.643,0.64989,-0.00477397,-0.000479428
3.614,0,-0.0549956,0,-0.00833057,0,-0.0674756,0,0.00853199,-0.024672,0.643,0.64987,-0.00476705,-0.000491415
3.616,0,-0.0552638,0,-0.00833554,0,-0.0674408,0,0.00852892,-0.0245753,0.643,0.64985,-0.00476017,-0.000505262
3.618,0,-0.0555277,0,-0.00834755,0,-0.0674812,0,0.0085259,-0.0244667,0.643,0.649829,-0.00475338,-0.000521107
3.62,0,-0.0557876,0,-0.00836707,0,-0.0676004,0,0.00852294,-0.0243445,0.643,0.649806,-0.00474672,-0.000539092
3.622,0,-0.0560441,0,-0.00839457,0,-0.0678023,0,0.00852003,-0.0242067,0.643,0.649782,-0.00474022,-0.000559362
3.624,0,-0.0564695,0,-0.00848522,0,-0.0686076,0,0.00851723,-0.024066,0.643,0.649757,-0.00473387,-0.00058204
3.626,0,-0.0568282,0,-0.00838652,0,-0.0681026,0,0.00851434,-0.0239338,0.643,0.649732,-0.00472764,-0.000600835
3.628,0,-0.0571571,0,-0.00824667,0,-0.0673018,0,0.00851088,-0.0238072,0.643,0.649707,-0.0047216,-0.000615827
3.63,0,-0.0573612,0,-0.00804301,0,-0.065848,0,0.00850686,-0.0236824,0.643,0.649682,-0.00471579,-0.000621116
3.632,0,-0.0575479,0,-0.00783562,0,-0.0643746,0,0.00850231,-0.0235562,0.643,0.649657,-0.00471026,-0.000620481
3.634,0,-0.0577184,0,-0.00762496,0,-0.0628879,0,0.00849724,-0.0234259,0.643,0.649631,-0.00470507,-0.000615111
3.636,0,-0.057874,0,-0.00741147,0,-0.0613936,0,0.00849166,-0.0232892,0.643,0.649605,-0.00470027,-0.000606068
3.638,0,-0.058016,0,-0.00719555,0,-0.0598977,0,0.00848557,-0.0231437,0.643,0.649579,-0.00469589,-0.000594288
3.64,0,-0.0581455,0,-0.00697765,0,-0.0584057,0,0.00847898,-0.0229876,0.643,0.649552,-0.004692,-0.000580586
3.642,0,-0.0582636,0,-0.00675818,0,-0.0569231,0,0.0084719,-0.0228191,0.643,0.649524,-0.00468862,-0.000565675
3.644,0,-0.0585394,0,-0.00649445,0,-0.0561257,0,0.00846413,-0.0226499,0.643,0.649496,-0.00468573,-0.000550236
3.646,0,-0.0587951,0,-0.00622549,0,-0.0552815,0,0.00845548,-0.0224911,0.643,0.649469,-0.00468328,-0.000534864
3.648,0,-0.0590315,0,-0.00595172,0,-0.0543965,0,0.00844597,-0.0223394,0.643,0.649443,-0.00468137,-0.000520008
3.65,0,-0.0592498,0,-0.00567362,0,-0.0534771,0,0.00843562,-0.0221919,0.643,0.649418,-0.00468007,-0.000506064
3.652,0,-0.0594508,0,-0.00539168,0,-0.0525293,0,0.00842443,-0.0220456,0.643,0.649394,-0.00467943,-0.000493376
3.654,0,-0.0596357,0,-0.0051064,0,-0.0515591,0,0.00841242,-0.0218978,0.643,0.649369,-0.00467953,-0.000482248
3.656,0,-0.0596553,0,-0.00484152,0,-0.0506219,0,0.00839966,-0.0217448,0.643,0.649345,-0.00468042,-0.000472949
3.658,0,-0.0596616,0,-0.0045746,0,-0.0496777,0,0.00838621,-0.021583,0.643,0.649321,-0.00468217,-0.000465716
3.66,0,-0.0596557,0,-0.00430616,0,-0.048732,0,0.00837208,-0.0214103,0.643,0.649296,-0.00468482,-0.000460763
3.662,0,-0.0596386,0,-0.00403676,0,-0.0477903,0,0.00835725,-0.0212249,0.643,0.649271,-0.00468842,-0.000458283
3.664,0,-0.0599045,0,-0.00373382,0,-0.0479449,0,0.00834147,-0.0210405,0.643,0.649247,-0.00469293,-0.000458494
3.666,0,-0.0601482,0,-0.0034263,0,-0.0480427,0,0.00832449,-0.0208696,0.643,0.649224,-0.00469829,-0.00046159
3.668,0,-0.0603705,0,-0.0031147,0,-0.0480902,0,0.00830633,-0.0207087,0.643,0.649202,-0.0047046,-0.000467693
3.67,0,-0.0604522,0,-0.00281038,0,-0.0478629,0,0.0082871,-0.0205539,0.643,0.649182,-0.00471192,-0.000476916
3.672,0,-0.060514,0,-0.00252142,0,-0.0475841,0,0.00826692,-0.0204012,0.643,0.649162,-0.00472034,-0.000489337
3.674,0,-0.0605551,0,-0.00227236,0,-0.0472365,0,0.00824606,-0.0202487,0.643,0.649142,-0.00472993,-0.000505
3.676,0,-0.0605762,0,-0.00206163,0,-0.0468286,0,0.0082248,-0.0200944,0.643,0.649121,-0.00474075,-0.000523909
3.678,0,-0.0605784,0,-0.00187277,0,-0.0463831,0,0.00820334,-0.0199364,0.643,0.649101,-0.00475287,-0.000546113
3.68,0,-0.0605521,0,-0.0016479,0,-0.0457461,0,0.0081817,-0.0197723,0.643,0.649079,-0.00476636,-0.000571703
3.682,0,-0.0604522,0,-0.00124957,0,-0.0441637,0,0.00815904,-0.0195984,0.643,0.649057,-0.00478123,-0.000592319
3.684,0,-0.0605057,0,-0.000893554,0,-0.0430145,0,0.00813504,-0.0194256,0.643,0.649036,-0.00479746,-0.000604707
3.686,0,-0.0605275,0,-0.000523538,0,-0.041745,0,0.00810977,-0.0192653,0.643,0.649016,-0.00481503,-0.000610395
3.688,0,-0.0605071,0,-0.000185806,0,-0.0407596,0,0.00808324,-0.0191142,0.643,0.648998,-0.00483401,-0.000610705
3.69,0,-0.0603976,0,-6.2837e-05,0,-0.0416577,0,0.00805568,-0.0189689,0.643,0.648982,-0.00484864,-0.000606817
